id	GeneSymbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000100109.15	TFIP11	747.1280308	-0.276558398	0.440434224	-0.627922135	0.53005495	0.760396
ENSG00000100116.15	GCAT	327.0178597	-0.700915918	0.597498418	-1.173084141	0.240762066	0.508479352
ENSG00000100121.11	GGTLC2	0.837826832	-2.791519501	2.176244203	-1.282723463	0.199588977	NA
ENSG00000100122.5	CRYBB1	0.070418162	0.106508563	3.149695035	0.033815516	0.973024263	NA
ENSG00000100124.11	ANKRD54	435.6333072	-0.287576445	0.340167514	-0.845396556	0.397889467	0.662700013
ENSG00000100129.16	EIF3L	4637.416785	0.207029311	0.373679251	0.554029452	0.57955869	0.791317174
ENSG00000100138.12	SNU13	2638.081209	0.008308872	0.337929217	0.024587611	0.980383901	0.991623137
ENSG00000100139.12	MICALL1	2885.702847	0.963845118	0.576230632	1.672672475	0.094391791	0.304202864
ENSG00000100142.13	POLR2F	823.3138783	-0.077494541	0.360800295	-0.214785138	0.82993484	0.928890607
ENSG00000100146.15	SOX10	0	0	NA	NA	NA	NA
ENSG00000100147.12	CCDC134	72.49119335	-0.752001866	0.359934678	-2.08927317	0.03668314	0.174797961
ENSG00000100150.15	DEPDC5	281.9418026	0.053119038	0.419255534	0.126698478	0.89917905	0.958568911
ENSG00000100151.14	PICK1	327.2356083	1.349631334	0.443150405	3.045537856	0.002322645	0.02696073
ENSG00000100154.13	TTC28	261.5874901	-3.344480802	1.035163629	-3.230871631	0.001234134	0.016597114
ENSG00000100156.9	SLC16A8	3.505382508	-1.23652357	1.554656744	-0.795367579	0.426399714	0.68464541
ENSG00000100162.13	CENPM	504.3438743	-1.343154149	0.532656196	-2.521615553	0.01168173	0.083063982
ENSG00000100167.18	3-Sep	125.3514975	-2.993478	1.088827618	-2.749267148	0.005972868	0.052044369
ENSG00000100170.8	SLC5A1	6.705034728	5.63860357	1.905821418	2.958621158	0.003090187	0.032953624
ENSG00000100181.20	TPTEP1	93.42277851	1.260974938	0.855366722	1.474192187	0.140429853	0.383759009
ENSG00000100191.5	SLC5A4	2.367890526	-3.645190563	1.847086055	-1.973481719	0.048440705	0.206247755
ENSG00000100196.9	KDELR3	266.3710971	-1.360907926	0.771946806	-1.762955577	0.077907982	0.27312651
ENSG00000100197.19	CYP2D6	21.26896511	-0.561639267	0.625359728	-0.898105909	0.369129089	0.636122872
ENSG00000100201.17	DDX17	3820.497999	0.012569194	0.402017068	0.031265324	0.975057944	0.989806041
ENSG00000100206.8	DMC1	9.123405838	-1.038449392	0.816482141	-1.27185806	0.203423555	0.465124184
ENSG00000100207.17	TCF20	1089.865837	-0.149156332	0.347341424	-0.429422815	0.667615554	0.84485409
ENSG00000100209.8	HSCB	109.052115	-0.501089772	0.478435699	-1.047350297	0.294938046	0.567077696
ENSG00000100211.9	CBY1	210.4506286	-0.019459532	0.399096459	-0.048758969	0.961111382	0.984074578
ENSG00000100216.5	TOMM22	1165.364851	0.038054673	0.352809629	0.107861775	0.914105339	0.965120609
ENSG00000100218.10	RSPH14	1.118403825	-1.75387942	1.658637894	-1.05742153	0.29031925	NA
ENSG00000100219.15	XBP1	902.4973067	0.024071279	0.472122829	0.050985204	0.959337311	0.983275765
ENSG00000100220.10	RTCB	1700.497153	-0.259432196	0.355106863	-0.730574998	0.465038788	0.713310841
ENSG00000100221.9	JOSD1	1345.045678	-0.123116816	0.371291367	-0.33159084	0.740198237	0.88279083
ENSG00000100225.16	FBXO7	1121.496095	0.182164971	0.406871016	0.447721669	0.654354081	0.837352228
ENSG00000100226.14	GTPBP1	831.4452014	-0.354453102	0.325712683	-1.088238563	0.276489805	0.546891673
ENSG00000100227.16	POLDIP3	1543.025136	-0.278237218	0.27618239	-1.007440111	0.313723324	0.584886801
ENSG00000100228.11	RAB36	148.2153649	0.099480246	0.709160435	0.140278901	0.888439634	0.95363646
ENSG00000100234.11	TIMP3	3202.787616	1.626185094	1.466418899	1.108949901	0.267451795	0.537251813
ENSG00000100239.14	PPP6R2	1070.72918	-0.459628729	0.384872058	-1.194237719	0.232384992	0.499418321
ENSG00000100241.19	SBF1	3012.674547	-0.252257509	0.360921716	-0.698925829	0.484598385	0.727725855
ENSG00000100242.14	SUN2	2230.444788	-0.106963321	0.617893844	-0.173109543	0.862565324	0.942727072
ENSG00000100243.19	CYB5R3	4361.398853	0.182238613	0.348522591	0.522888954	0.601051532	0.805087193
ENSG00000100246.11	DNAL4	134.7614669	0.366365188	0.437137679	0.838100226	0.401974416	0.666033541
ENSG00000100249.4	C22orf31	0.070418162	0.106508563	3.149695035	0.033815516	0.973024263	NA
ENSG00000100253.11	MIOX	2.357235689	-2.667195796	1.44679956	-1.843514382	0.065253944	0.245952365
ENSG00000100258.16	LMF2	2184.020983	-0.054573243	0.442259415	-0.123396453	0.901793166	0.959310197
ENSG00000100263.12	RHBDD3	389.1093437	-0.358743994	0.611551287	-0.586613096	0.557463585	0.778210305
ENSG00000100266.16	PACSIN2	1122.018776	-0.128884068	0.411026606	-0.313566242	0.753850502	0.890786356
ENSG00000100271.15	TTLL1	68.77322663	-0.398736378	0.703373665	-0.566891252	0.570788068	0.786267257
ENSG00000100276.9	RASL10A	3.007813794	-0.253458269	1.322941377	-0.191586924	0.848065786	0.936849855
ENSG00000100280.15	AP1B1	2571.031027	0.275492711	0.442689693	0.622315621	0.533734351	0.762782259
ENSG00000100281.12	HMGXB4	530.2117325	-0.958046366	0.451962256	-2.119748614	0.034027251	0.166497429
ENSG00000100284.19	TOM1	572.5503933	0.262828635	0.623312134	0.421664557	0.673269878	0.847109162
ENSG00000100285.9	NEFH	2.034299568	-1.053084185	1.323115871	-0.795912291	0.426083017	0.684289062
ENSG00000100288.18	CHKB	360.2123414	0.835146384	0.370444353	2.254444902	0.024168193	0.133757863
ENSG00000100290.2	BIK	50.04386709	6.008391197	0.757062983	7.936448268	2.08E-15	4.59E-13
ENSG00000100292.15	HMOX1	1932.755857	-3.051516564	1.224067446	-2.492931721	NA	NA
ENSG00000100294.11	MCAT	321.7651417	0.440355278	0.3584475	1.228507042	0.219256687	0.483891301
ENSG00000100296.12	THOC5	1096.544429	-0.733079797	0.339919452	-2.156627971	0.031034663	0.156934545
ENSG00000100297.14	MCM5	2569.964629	-0.675039334	0.545555763	-1.237342505	0.215959954	0.479626605
ENSG00000100298.14	APOBEC3H	2.467631548	4.662493259	1.529191413	3.048992572	0.002296102	0.026762914
ENSG00000100299.16	ARSA	360.8096862	0.750956655	0.646717704	1.161181533	0.245568083	0.515090835
ENSG00000100300.16	TSPO	3584.50437	1.856933859	0.521930672	3.557817078	0.00037395	0.006465253
ENSG00000100302.6	RASD2	82.00685457	-2.542259678	1.328039443	-1.91429531	0.055582433	0.223636887
ENSG00000100304.12	TTLL12	2619.345123	0.381668235	0.529112999	0.721335964	0.470702835	0.71760461
ENSG00000100307.11	CBX7	162.4698981	-1.073540832	0.535998171	-2.002881521	0.045190007	0.197304728
ENSG00000100311.15	PDGFB	44.677006	0.255401349	1.231418405	0.2074042	0.835694203	0.931679706
ENSG00000100312.9	ACR	0.896634774	0.107066811	2.781735777	0.038489209	0.969297635	NA
ENSG00000100314.3	CABP7	3.928876259	-2.458158166	0.925840698	-2.655055207	0.007929543	0.063991228
ENSG00000100316.14	RPL3	27149.75561	0.924944695	0.349313624	2.647891839	0.008099543	0.06491182
ENSG00000100319.12	ZMAT5	162.8469091	-0.091288479	0.516827023	-0.176632557	0.859797019	0.941427256
ENSG00000100320.21	RBFOX2	2187.88558	-0.69264834	0.414273154	-1.671960477	0.094532116	0.304540603
ENSG00000100321.13	SYNGR1	203.7747864	-3.406225641	0.902381185	-3.77470818	0.000160195	0.003324724
ENSG00000100324.12	TAB1	553.2493686	-0.159225249	0.429346311	-0.370855054	0.710745493	0.867811691
ENSG00000100325.13	ASCC2	1342.462545	-0.119793953	0.396932748	-0.301799116	0.762805205	0.895797565
ENSG00000100330.14	MTMR3	688.7174371	-0.399536823	0.383850142	-1.040866681	0.297937428	0.569435943
ENSG00000100335.11	MIEF1	1317.824138	-0.109703939	0.341272063	-0.321455961	0.74786488	0.887388321
ENSG00000100336.16	APOL4	14.01216679	-1.092276619	0.733681075	-1.488762157	0.136550011	0.377487908
ENSG00000100341.10	PNPLA5	0.122473615	-0.372242844	3.149502265	-0.118191007	0.905916315	NA
ENSG00000100342.19	APOL1	33.81532754	-1.002042066	1.099631784	-0.911252367	0.362162418	0.630417697
ENSG00000100344.9	PNPLA3	128.3612544	1.084135068	0.721629999	1.502342017	0.133008803	0.371778405
ENSG00000100345.19	MYH9	30981.8023	-0.920196895	0.53245786	-1.728206048	0.08395129	0.285373467
ENSG00000100346.16	CACNA1I	0.647719188	-0.082864422	2.029151515	-0.040836981	0.967425857	NA
ENSG00000100347.13	SAMM50	959.601325	-0.058603286	0.378576588	-0.154799024	0.87697976	0.949305501
ENSG00000100348.8	TXN2	1157.808891	-0.09802952	0.346691012	-0.282757606	0.777362654	0.902297129
ENSG00000100350.13	FOXRED2	928.0448519	-1.315485226	0.473861528	-2.776096284	0.005501591	0.049157043
ENSG00000100351.15	GRAP2	2.343719869	1.261947767	1.298776072	0.971643838	0.331227766	0.601190617
ENSG00000100353.16	EIF3D	4359.639064	-0.114434929	0.403068972	-0.283909051	0.77648008	0.902110751
ENSG00000100354.19	TNRC6B	655.8843965	-0.512139639	0.414628996	-1.235175647	0.216765141	0.480817829
ENSG00000100359.19	SGSM3	799.3890207	0.467004486	0.539995833	0.864829795	0.387132215	0.652572509
ENSG00000100360.13	IFT27	233.2540273	-1.246579236	0.710137847	-1.755404589	0.079190128	0.275412379
ENSG00000100362.11	PVALB	0	0	NA	NA	NA	NA
ENSG00000100364.17	KIAA0930	1652.866699	0.822168362	0.42610801	1.929483471	0.05367087	0.218543743
ENSG00000100365.13	NCF4	3.702882505	4.782098885	1.602853896	2.983490196	0.002849812	0.03116734
ENSG00000100368.12	CSF2RB	3.803454641	3.836205271	2.461460982	1.558507447	NA	NA
ENSG00000100372.13	SLC25A17	357.114859	-0.11567369	0.376936186	-0.30687871	0.758935695	0.893847869
ENSG00000100373.8	UPK3A	0.057769981	0.106508563	3.149695035	0.033815516	0.973024263	NA
ENSG00000100376.10	FAM118A	344.5666895	-0.828286732	0.361746532	-2.289688104	0.022039403	0.126263595
ENSG00000100379.16	KCTD17	223.1672584	-1.10441165	0.54683631	-2.019638472	0.043420902	0.193500847
ENSG00000100380.11	ST13	2500.78453	-0.046124282	0.376634512	-0.1224643	0.902531318	0.959469422
ENSG00000100385.12	IL2RB	1.806723628	-0.227949634	2.149561657	-0.106044706	0.915546882	0.965662967
ENSG00000100387.8	RBX1	645.9870747	0.333478516	0.440311571	0.757369414	0.448828575	0.702614087
ENSG00000100393.9	EP300	1531.678115	-0.804092602	0.391569574	-2.053511444	0.040023001	0.184113291
ENSG00000100395.13	L3MBTL2	685.6782025	-0.137671975	0.244162663	-0.563853511	0.572853831	0.78783758
ENSG00000100399.14	CHADL	9.204121694	2.759838956	0.814993702	3.386331637	0.000708337	0.010732361
ENSG00000100401.18	RANGAP1	4134.706586	-0.130698607	0.514162585	-0.25419704	0.799343337	0.914630324
ENSG00000100403.11	ZC3H7B	2066.201284	-0.490758008	0.416807316	-1.17742177	0.239027205	0.506327985
ENSG00000100410.6	PHF5A	607.2281913	-0.018383716	0.391154005	-0.046998665	0.962514291	0.984312703
ENSG00000100412.14	ACO2	2592.194547	0.345116205	0.329419929	1.047648226	0.29480071	0.566988709
ENSG00000100413.15	POLR3H	1341.097767	-0.400164629	0.447443948	-0.894334657	0.371142862	0.638063181
ENSG00000100416.11	TRMU	829.8336353	-0.589026175	0.301581429	-1.953124824	0.050804806	0.212140473
ENSG00000100417.10	PMM1	540.7044616	-0.441662442	0.500024743	-0.883281174	0.377084373	0.643407774
ENSG00000100418.7	DESI1	1087.64227	-0.087929039	0.313818829	-0.28019045	0.779331393	0.903151076
ENSG00000100422.12	CERK	1038.491588	-1.047570278	0.3548839	-2.951867574	0.003158584	0.033447326
ENSG00000100425.17	BRD1	629.4800703	-0.040007418	0.28659173	-0.139597253	0.888978211	0.95363646
ENSG00000100426.6	ZBED4	852.4427078	-0.512497176	0.315578516	-1.623992604	0.104377387	0.322339521
ENSG00000100427.14	MLC1	1.34820075	0.560974952	1.698893048	0.330200275	0.741248639	NA
ENSG00000100429.16	HDAC10	480.1253675	-0.205680584	0.421106123	-0.488429338	0.625245766	0.821592897
ENSG00000100433.14	KCNK10	0.28167265	-1.273704372	3.119508722	-0.408302873	0.683051331	NA
ENSG00000100439.9	ABHD4	505.1738865	0.775852895	0.678848471	1.142895549	0.253081961	0.523044914
ENSG00000100441.8	KHNYN	1072.976964	0.58950406	0.357020992	1.651174786	0.09870289	0.312302633
ENSG00000100442.9	FKBP3	406.8784139	0.002483857	0.478553834	0.00519034	0.995858727	0.998167997
ENSG00000100445.15	SDR39U1	494.0060412	0.620151847	0.491566627	1.261582486	0.207099062	0.469174044
ENSG00000100448.3	CTSG	0.140836325	-0.377220722	3.14943951	-0.119773922	0.90466224	NA
ENSG00000100450.11	GZMH	0	0	NA	NA	NA	NA
ENSG00000100453.11	GZMB	0.218673184	-0.950576861	3.135329694	-0.303182425	0.761750842	NA
ENSG00000100461.16	RBM23	875.1088164	0.178411269	0.395369011	0.451252538	0.651807548	0.835950297
ENSG00000100462.14	PRMT5	2154.877312	0.24927227	0.349396873	0.713435892	0.47557607	0.720986221
ENSG00000100473.14	COCH	37.34369212	-6.180061299	1.633138885	-3.784161504	NA	NA
ENSG00000100478.13	AP4S1	97.77012891	-0.010883088	0.484424422	-0.022466019	0.982076218	0.992446553
ENSG00000100479.11	POLE2	146.5667273	-1.121829799	0.812149594	-1.381309315	0.167183875	0.420355516
ENSG00000100483.12	VCPKMT	65.46294464	-0.671661138	0.381082775	-1.76250721	0.077983639	0.273206571
ENSG00000100485.10	SOS2	314.8451926	-0.609622543	0.606356709	-1.005385996	0.314711021	0.585747737
ENSG00000100490.8	CDKL1	71.56600007	-0.151190536	0.524221741	-0.288409512	0.773033288	0.900285897
ENSG00000100503.22	NIN	879.414057	-1.107225212	0.51025781	-2.169932906	0.030011929	0.153253233
ENSG00000100504.15	PYGL	2499.419713	1.200678077	0.629989137	1.90587108	0.056666934	0.226518067
ENSG00000100505.12	TRIM9	75.46155544	-3.552597796	1.008405311	-3.522986003	0.000426714	0.007198939
ENSG00000100519.10	PSMC6	682.2755435	-0.717921553	0.575203978	-1.248116459	0.211988411	0.474348273
ENSG00000100522.7	GNPNAT1	955.9010846	0.060210807	0.440996909	0.136533399	0.891399623	0.954798729
ENSG00000100523.13	DDHD1	232.6593585	-0.607219591	0.429694927	-1.413141169	0.157614221	0.408270569
ENSG00000100526.18	CDKN3	559.5321027	-1.552782533	0.785138506	-1.97771797	0.047960532	0.205345318
ENSG00000100528.10	CNIH1	1256.018546	-0.560943946	0.485832832	-1.154602796	0.248253121	0.517797112
ENSG00000100532.10	CGRRF1	92.78480962	-0.746662344	0.655043744	-1.139866385	0.254341971	0.524437045
ENSG00000100554.10	ATP6V1D	493.9380119	0.195592371	0.38258858	0.51123421	0.609187066	0.809831052
ENSG00000100557.8	C14orf105	0.896652563	-0.249956687	1.932697046	-0.129330506	0.897096134	NA
ENSG00000100558.7	PLEK2	490.896474	3.815254545	1.627691041	2.343967282	0.019079845	0.115400608
ENSG00000100564.7	PIGH	197.7156823	0.556144692	0.413134546	1.346158771	0.178251318	0.435095314
ENSG00000100565.14	LRRC74A	0	0	NA	NA	NA	NA
ENSG00000100567.11	PSMA3	802.4877909	-0.185522296	0.560169687	-0.331189461	0.740501381	0.883023534
ENSG00000100568.9	VTI1B	862.7559278	-0.120900429	0.371265636	-0.325644006	0.744693714	0.885682695
ENSG00000100575.12	TIMM9	291.2466012	-0.044789723	0.386734874	-0.115815062	0.907799113	0.961558415
ENSG00000100577.17	GSTZ1	359.2650732	-0.245776008	0.58171509	-0.422502376	0.672658367	0.847005661
ENSG00000100578.13	KIAA0586	376.3716914	-1.205715075	0.613586527	-1.965028603	0.049410927	0.208528527
ENSG00000100580.7	TMED8	432.4422965	-0.713498548	0.438876952	-1.625737111	0.104005592	0.321645712
ENSG00000100583.4	SAMD15	18.59167823	-0.843164415	1.029537066	-0.818974316	0.412801067	0.67422836
ENSG00000100591.6	AHSA1	2112.302208	-0.116323001	0.407472798	-0.285474273	0.775280812	0.901643462
ENSG00000100592.14	DAAM1	273.5429793	0.955101004	0.454593719	2.10099912	0.035641044	0.171685987
ENSG00000100593.16	ISM2	1.836302485	0.929748485	1.516516886	0.613081525	0.539822435	0.766582924
ENSG00000100596.5	SPTLC2	576.7849777	0.362406132	0.335364253	1.080634353	0.279859795	0.550632321
ENSG00000100599.14	RIN3	493.6644535	0.116960031	0.543380847	0.215245038	0.829576279	0.928815558
ENSG00000100600.13	LGMN	978.0494014	-0.755776555	0.509006428	-1.484807486	0.137594828	0.379262853
ENSG00000100601.8	ALKBH1	142.3433628	0.031602757	0.25649804	0.123208571	0.901941939	0.959310197
ENSG00000100603.12	SNW1	746.6906903	-0.358098832	0.503457083	-0.711279756	0.476910894	0.721730777
ENSG00000100604.11	CHGA	3.4861213	0.193641817	1.617976679	0.119681463	0.904735485	0.960214195
ENSG00000100605.15	ITPK1	1806.630883	0.81343412	0.463889253	1.753509303	0.079514624	0.275868494
ENSG00000100612.12	DHRS7	576.8428731	1.813232568	0.368987444	4.914076616	8.92E-07	3.60E-05
ENSG00000100614.16	PPM1A	473.0330266	-0.7535158	0.495489442	-1.520750468	0.128322469	0.36511129
ENSG00000100625.8	SIX4	160.2031899	-0.885775437	0.37487784	-2.362837549	0.018135617	0.111855258
ENSG00000100626.15	GALNT16	59.61475677	-5.521528489	1.129430152	-4.88877376	1.01E-06	3.99E-05
ENSG00000100628.10	ASB2	6.978813253	-0.771394981	1.390859923	-0.554617304	0.57915645	0.791232345
ENSG00000100629.15	CEP128	145.8538318	-0.806748215	0.568546831	-1.418965283	0.155909138	0.406449632
ENSG00000100632.9	ERH	1136.542915	-0.355696724	0.360602016	-0.986396937	0.323938368	0.594196252
ENSG00000100644.15	HIF1A	2758.019478	-0.68748941	0.644297059	-1.067037946	0.285954701	0.55754224
ENSG00000100647.7	SUSD6	486.0901964	1.66942331	0.381216247	4.379202937	1.19E-05	0.000352417
ENSG00000100650.14	SRSF5	2068.647304	0.406850233	0.213354352	1.906922585	0.056530613	0.226294977
ENSG00000100652.4	SLC10A1	0.835598857	-2.787663976	2.131410993	-1.30789603	0.190908576	NA
ENSG00000100664.9	EIF5	2775.067093	-0.314045475	0.42163816	-0.74482223	0.456379194	0.707585551
ENSG00000100665.10	SERPINA4	0.188712763	0.683572527	3.149695035	0.217028163	0.828186397	NA
ENSG00000100678.17	SLC8A3	0.214221701	1.130583618	3.144889974	0.359498624	0.719222107	NA
ENSG00000100697.13	DICER1	566.5568815	-0.545654884	0.499333432	-1.092766573	0.274496302	0.545196319
ENSG00000100711.12	ZFYVE21	491.3903235	0.916790777	0.389953502	2.351025885	0.018721731	0.114004972
ENSG00000100714.14	MTHFD1	2609.322623	-0.271621239	0.37848496	-0.717653983	0.472970663	0.719357071
ENSG00000100721.9	TCL1A	10.21104974	-20.996851	2.767019167	-7.588256433	NA	NA
ENSG00000100722.17	ZC3H14	880.1218334	-0.662030599	0.478501583	-1.383549444	0.166496458	0.419693461
ENSG00000100726.13	TELO2	1073.792953	-0.402376195	0.579265499	-0.69463173	0.487286122	0.729844484
ENSG00000100731.14	PCNX1	644.2163311	-0.136167686	0.296950274	-0.458553832	0.646554597	0.833164242
ENSG00000100739.9	BDKRB1	44.17435266	0.437446558	1.259767502	0.347243882	0.728408106	0.876432821
ENSG00000100744.13	GSKIP	178.1914957	0.052097927	0.55852938	0.093276968	0.925683529	0.969427454
ENSG00000100749.6	VRK1	289.8396824	-0.637940229	0.658287447	-0.969090679	0.332499948	0.602610213
ENSG00000100764.12	PSMC1	1370.931066	-0.566383587	0.533446046	-1.06174484	0.288351537	0.560386727
ENSG00000100767.14	PAPLN	53.67253101	-0.305155219	1.026505826	-0.297275682	NA	NA
ENSG00000100784.8	RPS6KA5	134.7727563	-0.603232924	0.707747015	-0.852328461	0.394031813	0.658842234
ENSG00000100796.16	PPP4R3A	729.8766239	-0.30258743	0.452192359	-0.669156442	0.503395689	0.741618134
ENSG00000100802.13	C14orf93	148.5843965	0.274459035	0.474693861	0.578181134	0.563141835	0.781056191
ENSG00000100804.17	PSMB5	2694.201754	0.514726767	0.308514611	1.668403207	0.095235712	0.305820769
ENSG00000100811.9	YY1	1680.567395	-0.396915397	0.397465798	-0.998615222	0.317981123	0.588770807
ENSG00000100813.13	ACIN1	2340.729422	-0.30235119	0.36662323	-0.824691852	0.409546559	0.672263895
ENSG00000100814.16	CCNB1IP1	417.3294577	0.019888966	0.44716996	0.044477421	0.96452385	0.985357845
ENSG00000100815.11	TRIP11	493.7428784	-0.880474924	0.501898299	-1.754289514	0.079380912	0.275770133
ENSG00000100823.10	APEX1	2668.803776	0.25656326	0.288608949	0.888965019	0.37402188	0.640626838
ENSG00000100836.9	PABPN1	1839.58704	-0.132904407	0.311980755	-0.42600194	0.670106432	0.84574662
ENSG00000100842.11	EFS	19.52137201	-3.235618606	2.927248403	-1.105344733	0.269010241	0.538657343
ENSG00000100852.11	ARHGAP5	723.2569153	-0.380862784	0.693387757	-0.549278207	0.582814541	0.79361036
ENSG00000100865.13	CINP	533.5327826	0.394359357	0.307169433	1.283849613	0.19919458	0.460859992
ENSG00000100867.13	DHRS2	389.6669421	-4.421142404	1.425844733	-3.100717983	NA	NA
ENSG00000100883.10	SRP54	653.0556481	-0.46186993	0.482834413	-0.956580389	0.338779091	0.609249316
ENSG00000100884.8	CPNE6	1.141527992	-3.230210715	3.060423994	-1.055478169	0.291206689	NA
ENSG00000100888.11	CHD8	1555.327218	-0.288763326	0.321129985	-0.899210102	0.36854076	0.635362225
ENSG00000100889.10	PCK2	724.6453189	-1.737202064	0.797792168	-2.177512058	0.029442383	0.151672936
